n_atoms,bond_n_bonds,bond_bad_bonds,bond_bond_length_mean,bond_bond_length_std,bond_pass,omega_n_omega,omega_cis_count,omega_trans_count,omega_twisted_count,omega_cis_proline,omega_pass,chiral_n_residues,chiral_d_amino_acids,chiral_pass,clash_skipped,backbone_n_residues,backbone_n_breaks,backbone_missing_atoms,backbone_pass,phipsi_n_residues,phipsi_outliers,phipsi_generously_allowed,phipsi_pass,disulfide_n_disulfides,disulfide_bad_geometry,disulfide_pass,all_tests_pass,protein,category,subcategory,model
18080,1172,0,1.326224395451569,0.0179757755434865,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,589,519,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_0_r5
18080,1172,0,1.326251191288658,0.0179890551088529,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,528,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_0_r1
18080,1172,0,1.326268282847967,0.0180276598318725,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_0_r2
18080,1172,0,1.32625296013906,0.0180016700645006,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_0_r3
18080,1172,0,1.3262443753065694,0.0179903834315718,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,593,517,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_0_r4
18080,1172,0,1.326258261425026,0.0179960445546949,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_0_r5
18080,1172,0,1.3309080542802676,0.0099341360337896,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,611,502,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r1
18080,1172,0,1.3312374256498316,0.0098751677599576,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,610,505,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r2
18080,1172,0,1.33122951149037,0.0098265081645817,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,607,506,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r3
18080,1172,0,1.3312025958643494,0.0096355229887337,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,609,503,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r4
18080,1172,0,1.3312870028106776,0.0098444265649906,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,609,503,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_1_r5
18080,1172,0,1.3306792940980656,0.0093037138518953,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,597,516,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r1
18080,1172,0,1.330616577327176,0.0095958561944694,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,598,515,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r2
18080,1172,0,1.3305636844295023,0.0095651228428392,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,597,519,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r3
18080,1172,0,1.3307812297813495,0.0092885685661219,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,599,519,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r4
18080,1172,0,1.3306080740430128,0.0092351096684593,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,600,515,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_1_r5
18068,1172,0,1.3313932146257337,0.0094366322423676,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,616,495,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r1
18068,1172,0,1.3312285286065155,0.0095904896134591,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,612,499,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r2
18068,1172,0,1.3311091264814017,0.0095920305356662,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,612,499,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r3
18068,1172,0,1.3309102851350425,0.0096214060398447,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,610,501,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r4
18068,1172,0,1.3310769140701255,0.0095731256122746,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,617,495,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_1_r5
18068,1172,0,1.3306095189297915,0.0090160613406361,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,597,510,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r1
18068,1172,0,1.33064441163543,0.009163296077539,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,596,514,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r2
18068,1172,0,1.3306938910585937,0.0090025805376242,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,594,518,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r3
18068,1172,0,1.3307226572276505,0.0091226278898159,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,600,512,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r4
18068,1172,0,1.3306509415268375,0.0092481049486067,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,595,514,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_1_r5
18080,1172,0,1.3271536079871793,0.0188013130702401,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,611,499,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_1_r1
18080,1172,0,1.3271279550389472,0.0187712154889857,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,611,499,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_1_r2
18080,1172,0,1.3271618735963011,0.0187755380394207,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,609,501,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_1_r3
18080,1172,0,1.3271683222838353,0.0187764682450361,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,610,500,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_1_r4
18080,1172,0,1.327158469251264,0.0188098275027464,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,608,502,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_1_r5
18080,1172,0,1.327129946435086,0.0187976557644049,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,604,507,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_1_r1
18080,1172,0,1.3271336372121472,0.0187872525183847,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,600,511,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_1_r2
18080,1172,0,1.3271278641929392,0.0187828847213439,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,600,511,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_1_r3
18080,1172,0,1.3271444267668688,0.0188013421730827,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,604,508,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_1_r4
18080,1172,0,1.3271320457367493,0.0187902443033554,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,600,510,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_1_r5
18080,1172,0,1.3312336696232343,0.0098038597968809,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,594,518,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r1
18080,1172,0,1.3315590553826322,0.0099914612613246,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,595,515,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r2
18080,1172,0,1.3313982850476476,0.0096339090499218,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,599,511,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r3
18080,1172,0,1.3312993273727014,0.0096410977769435,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,597,511,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r4
18080,1172,0,1.3314782452577796,0.0099884224349079,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,595,512,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_2_r5
18080,1172,0,1.33084335024508,0.0092285713004086,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,583,533,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r1
18080,1172,0,1.3309918793209463,0.0093269370682143,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,579,535,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r2
18080,1172,0,1.3308469104929694,0.0096825012944999,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,583,536,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r3
18080,1172,0,1.330794530999131,0.0093359218540459,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,534,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r4
18080,1172,0,1.3311721693616885,0.0091956486315986,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,580,538,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_2_r5
18068,1172,0,1.331423019961377,0.0098516091891616,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,596,513,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r1
18068,1172,0,1.3313457177021537,0.0095084257853303,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,591,518,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r2
18068,1172,0,1.3313711003123592,0.0097105767511402,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,592,516,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r3
18068,1172,0,1.3311927819012128,0.0094680227642995,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,590,520,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r4
18068,1172,0,1.3312456789246272,0.0096869704089377,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,597,514,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_2_r5
18068,1172,0,1.3310174458896329,0.0089593717153895,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,576,537,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r1
18068,1172,0,1.3309067798269698,0.0089153717977541,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,531,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r2
18068,1172,0,1.3308748470983864,0.0089527902353013,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,577,532,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r3
18068,1172,0,1.3307382188011878,0.0090274241636012,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,530,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r4
18068,1172,0,1.331064122291025,0.0088943530882513,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,580,534,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_2_r5
18080,1172,0,1.3225841798585292,0.0184518371373637,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,588,521,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_2_r1
18080,1172,0,1.3225993926571082,0.018430483458754,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,583,526,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_2_r2
18080,1172,0,1.3225882193862932,0.0184703912672219,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,523,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_2_r3
18080,1172,0,1.3225910546365884,0.0184427527888402,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,523,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_2_r4
18080,1172,0,1.3225744322842254,0.0184465580778217,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,584,525,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_2_r5
18080,1172,0,1.3225859500287065,0.0184437483042541,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,579,531,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_2_r1
18080,1172,0,1.3225613468278583,0.0184747106851874,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,575,535,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_2_r2
18080,1172,0,1.322579728277771,0.0184559403543593,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,576,535,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_2_r3
18080,1172,0,1.322590322080958,0.0184455061049313,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,578,532,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_2_r4
18080,1172,0,1.3225927896516605,0.0184531173408577,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,579,531,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_2_r5
18080,1172,0,1.3315894452787067,0.0098964212767317,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,593,517,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r1
18080,1172,0,1.3313579663126025,0.0099764059612341,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,596,514,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r2
18080,1172,0,1.3314680570343458,0.009693993333034,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,592,517,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r3
18080,1172,0,1.3315623377005985,0.0100973604285824,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,595,520,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r4
18080,1172,0,1.3312910288650954,0.0103222503551119,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,599,514,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_3_r5
18080,1172,0,1.331356171694676,0.0096504201601673,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,539,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r1
18080,1172,0,1.3313776117949911,0.0094237753284326,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,534,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r2
18080,1172,0,1.331410507508862,0.0096306314199781,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,591,531,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r3
18080,1172,0,1.3313650159858923,0.009577223977899,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,541,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r4
18080,1172,0,1.3313478038118989,0.0093932676082807,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,585,536,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_3_r5
18068,1172,0,1.3315304983959542,0.0097211250097774,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,588,522,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r1
18068,1172,0,1.3314487283651422,0.0098041198260201,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,589,522,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r2
18068,1172,0,1.3312647570327756,0.0099493131740773,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,593,516,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r3
18068,1172,0,1.3314658117815223,0.009792745223862,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,592,518,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r4
18068,1172,0,1.3317651016278271,0.009833334208187,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,594,515,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_3_r5
18068,1172,0,1.3311024904672115,0.0090651495759185,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,576,541,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r1
18068,1172,0,1.3312597454193962,0.0092422158343999,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,585,534,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r2
18068,1172,0,1.3311843282754865,0.0093656763961155,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,590,527,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r3
18068,1172,0,1.331196555477337,0.0091517526222291,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,585,530,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r4
18068,1172,0,1.331073679823772,0.0091900491440242,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,583,536,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_3_r5
18080,1172,0,1.3232784297273377,0.018350688260879,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,523,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_3_r1
18080,1172,0,1.323300279037803,0.0183472477083967,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,524,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_3_r2
18080,1172,0,1.3233017421785096,0.0183742846128647,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,524,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_3_r3
18080,1172,0,1.3232993906649555,0.0183448424894225,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,525,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_3_r4
18080,1172,0,1.3232945059029564,0.0183459725412325,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,525,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_3_r5
18080,1172,0,1.3232965394629868,0.0183615066143235,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,533,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_3_r1
18080,1172,0,1.323301233710216,0.0183520320251014,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,583,528,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_3_r2
18080,1172,0,1.3233102705124078,0.018355388233355,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,580,532,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_3_r3
18080,1172,0,1.323302743886244,0.018344305714515,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,529,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_3_r4
18080,1172,0,1.3232737704652595,0.0183588677000848,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,581,532,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_3_r5
18080,1172,0,1.3314768589318011,0.0099373240345377,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,585,531,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r1
18080,1172,0,1.331558686146289,0.0102242512801258,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,593,524,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r2
18080,1172,0,1.331752492600666,0.0101648857556586,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,589,525,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r3
18080,1172,0,1.3314895377947196,0.0101214380257447,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,584,532,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r4
18080,1172,0,1.3316160321944837,0.0101850859928367,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,530,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_beta,boltz_input_model_4_r5
18080,1172,0,1.3308185544020907,0.0095017513968324,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,579,542,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r1
18080,1172,0,1.331073815635567,0.0094971645680748,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,539,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r2
18080,1172,0,1.3309313321795588,0.0094837176190625,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,577,542,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r3
18080,1172,0,1.3309777464792238,0.0093672409505559,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,579,542,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r4
18080,1172,0,1.3312935669722223,0.0093155695105328,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,577,543,False,0,0,True,True,1E6E,Boltz,relaxed_cartesian_ref15,boltz_input_model_4_r5
18068,1172,0,1.331474902815219,0.009721263725697,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,591,521,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r1
18068,1172,0,1.3314839036066637,0.0097495567158727,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,588,526,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r2
18068,1172,0,1.3314729450473692,0.0095847496575382,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,527,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r3
18068,1172,0,1.331294687604781,0.0095729627261262,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,587,525,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r4
18068,1172,0,1.331549715177293,0.0098886826928164,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,592,521,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_beta,boltz_input_model_4_r5
18068,1172,0,1.3312452890619833,0.0093609807818394,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,535,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_4_r1
18068,1172,0,1.3313359863871204,0.0092902506304405,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,583,537,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_4_r2
18068,1172,0,1.3313399242802029,0.0092661192733977,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,588,527,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_4_r3
18068,1172,0,1.3313981310104868,0.0092686773602187,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,584,535,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_4_r4
18068,1172,0,1.3314888151073778,0.0092616638900516,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,527,False,0,0,True,True,1E6E,Boltz,relaxed_dualspace_ref15,boltz_input_model_4_r5
18080,1172,0,1.3233463581211564,0.0176989682803392,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_4_r1
18080,1172,0,1.3233524322184549,0.0177006451223174,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,585,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_4_r2
18080,1172,0,1.3233663160575024,0.0176868284274268,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,585,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_4_r3
18080,1172,0,1.323358328750197,0.0176969880541447,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,527,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_4_r4
18080,1172,0,1.3233607305954491,0.017691480792248,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,586,526,False,0,0,True,True,1E6E,Boltz,relaxed_normal_beta,boltz_input_model_4_r5
18080,1172,0,1.323350645299583,0.0176982566443639,True,1172,0,1172,0,0,True,1072,0,True,True,1176,0,0,True,1168,582,530,False,0,0,True,True,1E6E,Boltz,relaxed_normal_ref15,boltz_input_model_4_r1
